6450,2000,279,15
6450,2001,273,15
6450,2002,263,15
6450,2003,288,15
6450,2004,273,15
6450,2005,263,15
6450,2006,263,15
6450,2007,265,15
6450,2008,279,15
6450,2009,273,15
6450,2010,273,15
6450,2012,272,15
6450,2013,278,15
6450,2014,268,15
6450,2015,268,15
6477,2000,284,16
6477,2001,285,16
6477,2002,279,16
6477,2003,288,16
6477,2004,291,16
6477,2005,295,16
6477,2006,294,16
6477,2007,289,16
6477,2008,292,16
6477,2009,296,16
6477,2010,288,16
6477,2011,295,16
6477,2012,292,16
6477,2013,288,16
6477,2014,287,16
6477,2015,285,16
6488,2000,274,15
6488,2001,263,15
6488,2002,277,15
6488,2003,278,15
6488,2004,224,15
6488,2005,259,15
6488,2007,274,15
6488,2008,277,15
6488,2009,306,15
6488,2010,273,15
6488,2011,283,15
6488,2012,294,15
6488,2013,283,15
6488,2014,306,15
6488,2015,275,15
6494,2000,288,15
6494,2001,276,15
6494,2002,274,15
6494,2003,279,15
6494,2004,274,15
6494,2005,287,15
6494,2006,272,15
6494,2007,274,15
6494,2008,237,15
6494,2009,263,15
6494,2010,260,15
6494,2011,275,15
6494,2012,282,15
6494,2013,303,15
6494,2014,291,15
6524,2000,245,16
6524,2001,248,16
6524,2002,261,16
6524,2003,272,16
6524,2004,264,16
6524,2005,261,16
6524,2006,258,16
6524,2007,263,16
6524,2008,274,16
6524,2009,253,16
6524,2010,258,16
6524,2011,263,16
6524,2012,276,16
6524,2013,273,16
6524,2014,267,16
6524,2015,283,16
6561,2000,298,15
6561,2002,288,15
6561,2003,294,15
6561,2004,294,15
6561,2005,285,15
6561,2006,295,15
6561,2007,286,15
6561,2008,289,15
6561,2009,291,15
6561,2010,295,15
6561,2011,298,15
6561,2012,293,15
6561,2013,293,15
6561,2014,279,15
6561,2015,301,15
6617,2000,276,15
6617,2001,278,15
6617,2002,270,15
6617,2003,287,15
6617,2004,282,15
6617,2005,283,15
6617,2006,282,15
6617,2007,263,15
6617,2008,274,15
6617,2010,273,15
6617,2011,292,15
6617,2012,285,15
6617,2013,288,15
6617,2014,273,15
6617,2015,284,15
6620,2000,276,16
6620,2001,278,16
6620,2002,293,16
6620,2003,291,16
6620,2004,292,16
6620,2005,291,16
6620,2006,283,16
6620,2007,273,16
6620,2008,273,16
6620,2009,269,16
6620,2010,273,16
6620,2011,269,16
6620,2012,272,16
6620,2013,281,16
6620,2014,281,16
6620,2015,281,16
6638,2001,267,15
6638,2002,257,15
6638,2003,259,15
6638,2004,268,15
6638,2005,275,15
6638,2006,276,15
6638,2007,271,15
6638,2008,266,15
6638,2009,280,15
