7036,1979,295,17
7036,1980,300,17
7036,1981,287,17
7036,1982,277,17
7036,1983,288,17
7036,1984,286,17
7036,1985,283,17
7036,1986,281,17
7036,1987,289,17
7036,1988,295,17
7036,1989,288,17
7036,1990,283,17
7036,1991,293,17
7036,1992,299,17
7036,1993,281,17
7036,1994,288,17
7036,1995,272,17
7044,1980,281,19
7044,1982,297,19
7044,1984,263,19
7044,1985,295,19
7044,1986,279,19
7044,1987,279,19
7044,1988,290,19
7044,1989,289,19
7044,1990,284,19
7044,1991,287,19
7044,1992,301,19
7044,1993,281,19
7044,1994,293,19
7044,1995,296,19
7044,1996,293,19
7044,1997,307,19
7044,1998,278,19
7044,1999,303,19
7044,2000,287,19
7053,1979,280,16
7053,1980,289,16
7053,1981,279,16
7053,1982,301,16
7053,1983,290,16
7053,1984,284,16
7053,1985,308,16
7053,1986,283,16
7053,1987,277,16
7053,1988,292,16
7053,1989,295,16
7053,1990,298,16
7053,1991,301,16
7053,1992,299,16
7053,1993,292,16
7053,1994,278,16
7058,1979,289,19
7058,1980,288,19
7058,1981,258,19
7058,1982,285,19
7058,1983,284,19
7058,1984,286,19
7058,1985,288,19
7058,1986,285,19
7058,1987,279,19
7058,1988,280,19
7058,1989,291,19
7058,1990,278,19
7058,1991,280,19
7058,1994,283,19
7058,1996,278,19
7058,1997,282,19
7058,1998,274,19
7058,1999,299,19
7058,2000,282,19
7059,1979,295,15
7059,1980,298,15
7059,1981,278,15
7059,1982,309,15
7059,1983,291,15
7059,1984,306,15
7059,1985,293,15
7059,1986,288,15
7059,1987,274,15
7059,1988,280,15
7059,1989,283,15
7059,1990,289,15
7059,1991,295,15
7059,1992,282,15
7059,1993,269,15
7060,1980,297,19
7060,1981,294,19
7060,1982,308,19
7060,1983,300,19
7060,1985,308,19
7060,1986,308,19
7060,1987,304,19
7060,1988,289,19
7060,1990,306,19
7060,1991,306,19
7060,1992,285,19
7060,1993,280,19
7060,1994,285,19
7060,1995,313,19
7060,1996,300,19
7060,1997,275,19
7060,1998,277,19
7060,1999,273,19
7060,2000,282,19
7062,1979,280,22
7062,1980,293,22
7062,1981,300,22
7062,1982,309,22
7062,1983,285,22
7062,1984,289,22
7062,1985,294,22
7062,1986,287,22
7062,1987,288,22
7062,1988,302,22
7062,1989,274,22
7062,1990,219,22
7062,1991,237,22
7062,1992,294,22
7062,1993,271,22
7062,1994,290,22
7062,1995,301,22
7062,1996,265,22
7062,1997,287,22
7062,1998,261,22
7062,1999,279,22
7062,2000,280,22
7064,1979,307,19
7064,1980,296,19
7064,1981,303,19
7064,1982,306,19
7064,1983,308,19
