7188,1979,253,17
7188,1980,277,17
7188,1981,271,17
7188,1982,276,17
7188,1983,253,17
7188,1984,268,17
7188,1985,258,17
7188,1986,263,17
7188,1987,253,17
7188,1988,253,17
7188,1990,246,17
7188,1991,271,17
7188,1992,273,17
7188,1993,269,17
7188,1997,271,17
7188,1998,244,17
7188,1999,206,17
7193,1979,261,23
7193,1980,281,23
7193,1981,273,23
7193,1982,283,23
7193,1983,269,23
7193,1984,268,23
7193,1985,288,23
7193,1986,273,23
7193,1988,285,23
7193,1990,281,23
7193,1992,274,23
7193,1993,275,23
7193,1994,279,23
7193,1995,268,23
7193,1996,268,23
7193,1997,274,23
7193,1998,274,23
7193,1999,278,23
7193,2000,268,23
7193,2001,275,23
7193,2002,278,23
7193,2003,283,23
7193,2004,285,23
7196,1979,255,22
7196,1980,270,22
7196,1981,258,22
7196,1982,271,22
7196,1983,239,22
7196,1984,265,22
7196,1986,253,22
7196,1987,264,22
7196,1988,261,22
7196,1989,264,22
7196,1990,251,22
7196,1991,253,22
7196,1992,268,22
7196,1993,228,22
7196,1995,264,22
7196,1996,263,22
7196,1998,236,22
7196,1999,238,22
7196,2000,245,22
7196,2001,247,22
7196,2003,265,22
7196,2004,273,22
7198,1979,239,25
7198,1980,237,25
7198,1981,232,25
7198,1982,248,25
7198,1983,234,25
7198,1984,242,25
7198,1985,262,25
7198,1986,242,25
7198,1987,238,25
7198,1988,245,25
7198,1989,249,25
7198,1990,247,25
7198,1991,252,25
7198,1993,240,25
7198,1994,260,25
7198,1995,251,25
7198,1996,258,25
7198,1997,266,25
7198,1998,250,25
7198,1999,264,25
7198,2000,252,25
7198,2001,256,25
7198,2002,245,25
7198,2003,261,25
7198,2004,265,25
7200,1986,242,16
7200,1987,251,16
7200,1988,193,16
7200,1989,252,16
7200,1990,254,16
7200,1991,238,16
7200,1992,278,16
7200,1993,251,16
7200,1994,282,16
7200,1997,228,16
7200,1998,248,16
7200,2000,264,16
7200,2001,254,16
7200,2002,259,16
7200,2003,255,16
7200,2004,260,16
7201,1979,266,26
7201,1980,268,26
7201,1981,274,26
7201,1982,266,26
7201,1983,272,26
7201,1984,270,26
7201,1985,278,26
7201,1986,259,26
7201,1987,278,26
7201,1988,276,26
7201,1989,263,26
7201,1990,274,26
7201,1991,278,26
7201,1992,274,26
7201,1993,244,26
7201,1994,285,26
7201,1995,267,26
7201,1996,262,26
7201,1997,273,26
7201,1998,253,26
7201,1999,258,26
7201,2000,257,26
7201,2001,274,26
7201,2002,305,26
7201,2003,265,26
7201,2004,253,26
7202,1983,251,22
7202,1984,269,22
7202,1985,264,22
7202,1986,254,22
7202,1987,262,22
7202,1988,259,22
7202,1989,256,22
7202,1990,260,22
7202,1991,266,22
7202,1992,269,22
7202,1993,247,22
7202,1994,271,22
7202,1995,257,22
7202,1996,264,22
7202,1997,271,22
7202,1998,267,22
7202,1999,263,22
7202,2000,260,22
7202,2001,273,22
7202,2002,261,22
7202,2003,274,22
7202,2004,269,22
7204,1981,266,22
7204,1982,259,22
7204,1983,256,22
7204,1984,243,22
7204,1985,259,22
7204,1986,240,22
7204,1988,244,22
7204,1989,236,22
7204,1990,245,22
7204,1991,271,22
7204,1992,237,22
7204,1993,240,22
7204,1994,244,22
7204,1995,247,22
7204,1996,258,22
7204,1997,253,22
7204,1998,287,22
7204,2000,244,22
7204,2001,258,22
7204,2002,263,22
7204,2003,258,22
7204,2004,256,22
7205,1979,272,20
7205,1981,274,20
7205,1982,253,20
7205,1984,268,20
7205,1986,261,20
7205,1987,278,20
7205,1988,273,20
7205,1989,264,20
7205,1993,270,20
7205,1994,275,20
7205,1995,270,20
7205,1996,275,20
7205,1997,275,20
7205,1998,261,20
7205,1999,265,20
7205,2000,261,20
7205,2001,258,20
7205,2002,262,20
7205,2003,262,20
7205,2004,268,20
7208,1979,253,21
7208,1980,268,21
7208,1981,237,21
7208,1982,255,21
7208,1983,255,21
7208,1984,264,21
7208,1985,271,21
7208,1986,253,21
7208,1987,263,21
7208,1988,271,21
7208,1989,247,21
7208,1990,249,21
7208,1991,253,21
7208,1992,267,21
7208,1993,252,21
7208,1994,271,21
7208,1995,276,21
7208,1996,263,21
7208,1997,269,21
7208,1998,258,21
7208,2000,246,21
7212,1979,252,18
7212,1980,252,18
7212,1981,243,18
7212,1982,234,18
7212,1986,242,18
7212,1988,278,18
7212,1990,283,18
7212,1992,283,18
7212,1993,264,18
7212,1994,287,18
7212,1997,280,18
7212,1998,228,18
7212,1999,263,18
7212,2000,238,18
7212,2001,232,18
7212,2002,263,18
7212,2003,283,18
7212,2004,256,18
7213,1979,223,26
7213,1980,231,26
7213,1981,217,26
7213,1982,223,26
7213,1983,239,26
7213,1984,232,26
7213,1985,230,26
7213,1986,228,26
7213,1987,232,26
7213,1988,226,26
7213,1989,225,26
7213,1990,224,26
7213,1991,235,26
7213,1992,219,26
7213,1993,222,26
7213,1994,258,26
7213,1995,261,26
7213,1996,224,26
7213,1997,236,26
7213,1998,242,26
7213,1999,234,26
7213,2000,221,26
7213,2001,266,26
7213,2002,226,26
7213,2003,222,26
7213,2004,261,26
